Role Category,Role,Functional Area,Industry,Skill1,Skill2,Skill3,Skill4,Skill5
43,312,21,13,2275,8717,4921,449,2255
43,96,21,13,270,2255,2157,7598,5844
43,312,21,60,4070,4859,9984,1386,3652
43,173,21,30,7603,1761,7083,4739,5560
43,173,21,30,6552,707,8201,4515,8341
43,173,21,30,9931,7453,7483,6291,5284
43,96,21,54,6089,6515,8034,5011,707
43,173,21,48,7603,8306,10673,11392,5912
43,173,21,13,4999,11468,2255,6927,1726
43,173,21,13,8700,244,11484,7690,2192
43,173,21,13,7611,7582,8717,2835,449
43,139,21,30,4568,7363,4070,1419,4618
43,139,21,30,4880,7139,9127,5690,5412
43,139,21,30,4965,7453,11116,7611,7478
43,96,21,1,5452,7534,2259,4070,8443
43,96,21,1,5206,1623,2467,10438,8717
43,96,21,6,5763,1654,10912,1931,9198
43,96,21,6,6840,4477,8201,6345,10276
43,249,21,48,270,4678,4468,707,5965
43,312,21,47,5044,4070,465,2203,6073
43,312,21,47,9499,3538,3325,8290,348
43,96,21,25,5644,5394,9591,7534,4874
43,139,21,19,6976,3503,1287,7534,8036
43,249,21,48,1252,3488,9608,4896,5690
43,139,21,30,7453,1941,9438,5412,2386
43,96,21,33,11603,5912,8031,707,7373
43,249,21,48,4621,2135,3488,465,4070
43,249,21,48,9148,5252,707,7131,5216
43,312,21,30,2001,11116,6762,631,459
43,312,21,30,946,7478,2402,11166,7534
43,312,21,17,4809,11411,3284,9984,6403
43,139,21,6,3215,9832,5133,2157,5412
43,139,21,1,7453,4422,7266,7897,4070
43,139,21,1,5412,7943,122,9500,5359
43,96,21,59,3097,10673,1931,4212,10376
43,96,21,59,921,4531,3426,10602,1654
43,173,21,1,1752,1288,9201,52,7212
43,173,21,1,4070,465,5652,5359,6758
43,312,21,46,5178,11080,2110,465,9090
43,312,21,46,4070,8306,10973,9791,3525
43,139,21,60,4261,11093,10121,2157,1317
43,139,21,60,465,2752,707,493,7692
43,93,21,21,10769,1706,9984,765,4677
43,93,21,3,3215,8863,2216,8851,2379
43,312,21,58,2157,3284,10673,10254,2467
43,249,21,46,7220,5797,9500,3590,6529
43,173,21,58,8081,1548,5644,3696,449
43,173,21,58,1412,8700,10324,9676,5910
43,96,21,18,7603,5412,9709,1706,3350
43,173,21,30,9996,8081,7453,2467,6762
43,312,21,28,4925,7986,8096,6745,7767
43,173,21,58,8081,1548,5644,3696,449
43,173,21,58,1412,8700,10324,9676,5910
43,96,21,30,5078,2216,9984,765,465
43,96,21,35,1162,7730,11603,5912,766
43,96,21,28,8034,1162,6089,9090,6515
43,312,21,13,270,4925,7319,5839,9984
43,312,21,58,8262,7704,8236,8419,7280
43,139,21,1,5161,3055,755,449,9996
43,139,21,1,8717,8443,3590,4488,1623
43,139,21,30,4009,6174,8250,9797,6840
43,139,21,30,9452,8517,287,4449,7083
43,249,21,26,6057,465,6762,4070,7220
43,249,21,26,9148,5480,9272,9500,10926
43,96,21,52,5763,493,9198,4477,6840
43,139,21,30,1941,7453,10334,4070,2752
43,139,21,30,4966,10807,10923,116,7423
43,312,21,58,3215,4966,4303,9996,2157
43,312,21,58,465,2430,11020,2965,707
43,312,21,58,4070,6527,4880,11638,2048
43,96,21,45,1158,9169,1696,6815,9306
43,312,21,42,5660,4457,3696,245,4128
43,173,21,45,8018,11076,9802,7757,9198
43,173,21,48,5006,11137,7243,465,10701
43,96,21,60,3590,2386,5560,1102,3652
43,96,21,16,7865,2214,2334,4104,2166
43,139,21,30,7844,465,9269,10254,5412
43,312,21,21,4621,465,6248,8925,4070
43,312,21,21,8717,10375,6561,263,765
43,312,21,16,5337,9198,1902,465,3875
43,96,21,45,2820,2467,3562,7854,465
43,93,21,32,465,2216,9984,3421,765
43,93,21,1,2424,3590,4842,1161,465
43,93,21,1,2216,4070,1623,9984,8875
43,93,21,1,449,868,3397,11615,778
43,93,21,1,3689,8177,7312,1350,755
43,173,21,59,4874,8031,4070,8034,1931
43,249,21,30,1811,3284,7131,903,2216
43,312,21,42,2539,1376,509,2382,833
43,312,21,42,8174,654,449,5963,9368
43,173,21,58,465,8700,10814,5644,2965
43,249,21,17,4551,2467,4070,3696,493
43,312,21,58,9832,10911,2157,10663,4070
43,312,21,58,9636,11638,8803,493,1773
43,312,21,1,7915,2157,1811,904,2741
43,312,21,60,9581,465,2386,3652,4398
43,96,21,60,3590,2386,5560,1102,3652
43,173,21,13,8081,449,7851,3146,8717
43,173,21,30,5644,465,10330,3055,9046
43,249,21,48,712,1162,10377,3284,7131
43,96,21,1,465,4070,7131,9725,1162
43,249,21,45,5081,7619,8018,3359,8446
43,312,21,48,9224,7897,4070,3696,2268
43,312,21,48,449,9148,2259,2984,1983
43,312,21,48,2467,5770,8744,8331,1162
43,312,21,11,8339,3673,3215,7844,930
43,139,21,30,7453,1941,9438,5412,2386
43,312,21,1,1412,4070,6820,8081,10487
43,249,21,26,465,469,886,4070,9711
43,312,21,45,8081,4070,449,11493,7649
43,96,21,30,7603,2640,2255,7088,9277
43,312,21,21,465,4070,3421,5284,2467
43,249,21,1,4070,5206,3590,2216,9036
43,249,21,1,10769,465,1706,3359,493
43,173,21,6,8031,3469,5644,1931,11130
43,93,21,60,1548,2157,2386,293,4303
43,93,21,48,3261,2216,4070,9984,11344
43,249,21,13,5341,4070,4244,2255,6084
43,173,21,3,11007,2940,3288,11145,3248
43,173,21,3,249,4175,1775,10873,7869
43,173,21,3,7778,2888,9708,9228,854
43,249,21,46,2112,465,3918,1931,2754
43,249,21,46,6345,1654,8306,7139,707
43,93,21,1,9095,9939,2216,5959,7827
43,93,21,1,3284,1963,141,7671,2120
43,96,21,60,4880,7603,10121,2157,3696
43,96,21,60,8331,11511,2619,4739,7312
43,96,21,60,707,9984,6840,7230,765
43,173,21,24,2048,5258,3696,452,10366
43,93,21,48,4621,1209,1162,465,2216
43,249,21,1,11614,1123,5255,7131,9500
43,93,21,48,8339,1209,11419,5814,10844
43,93,21,48,5902,6986,1635,11344,9608
43,173,21,6,270,2048,6012,2157,465
43,173,21,6,8791,4070,7174,8034,3215
43,173,21,6,5937,8645,3919,4303,2334
43,139,21,13,7484,10059,1793,3668,5421
43,139,21,13,7661,10194,5860,6053,8327
43,173,21,33,968,918,1412,452,3696
43,312,21,58,5652,4070,7373,2799,9291
43,173,21,48,11137,419,8339,10681,1104
43,173,21,48,712,10280,9224,2345,2268
43,173,21,48,8490,375,8568,5162,1333
43,93,21,21,2284,6775,4070,7750,3661
43,93,21,21,10772,2259,7130,6609,2207
43,312,21,54,7199,465,4070,10277,11325
43,96,21,48,10438,8096,1212,8306,8201
43,312,21,45,203,9972,7656,6779,40
43,139,21,30,9931,465,2196,1317,10923
43,312,21,1,8423,4070,3055,6502,9984
43,312,21,30,9524,200,6552,8352,10489
43,312,21,30,5560,4541,7088,829,11237
43,139,21,1,7943,2135,10897,7416,8096
43,139,21,45,465,8148,8443,6711,5412
43,139,21,30,5997,1020,1941,2813,6552
43,139,21,30,5644,1548,4070,2386,10156
43,139,21,30,10807,459,973,8717,4398
43,96,21,58,9198,7771,9506,2752,3917
43,173,21,52,8188,1162,6089,1931,8031
43,173,21,24,3885,465,3696,8791,6297
43,173,21,24,4520,5101,10732,4128,8331
43,139,21,13,8081,3503,7373,4036,6615
43,312,21,30,3750,11570,869,7897,9846
43,249,21,13,2090,270,3668,3215,3284
43,93,21,1,4261,3397,5994,3055,235
43,93,21,1,4070,10330,7220,5330,274
43,139,21,58,5078,465,5412,5560,8443
43,312,21,57,3919,9717,2896,9607,5337
43,312,21,57,465,4250,8443,3449,11511
43,312,21,57,4052,561,202,2467,449
43,93,21,3,7844,523,11518,6615,4070
43,93,21,3,11522,9361,4709,9947,6711
43,93,21,3,7266,7814,2255,3645,6762
43,173,21,10,7676,4070,5843,7802,10277
43,173,21,52,10108,5411,2359,9881,6347
43,173,21,52,212,9765,1503,3726,6218
43,312,21,58,10512,10540,7947,11638,4317
43,173,21,30,5690,4070,1212,3598,707
43,173,21,30,304,2467,6345,465,4804
43,312,21,32,2048,4070,2467,6706,4880
43,249,21,1,2539,4621,1548,3334,2216
43,249,21,1,5644,3284,4592,7131,449
43,312,21,52,8844,3696,4070,8700,452
43,312,21,52,6927,11145,6706,4036,465
43,96,21,30,5937,2752,4481,6012,493
43,96,21,30,5557,7771,8886,10078,8847
43,312,21,30,9277,2640,4690,9335,6155
43,312,21,53,1973,465,2480,4070,886
43,93,21,34,7531,2896,7074,2782,465
43,312,21,48,4070,459,2752,493,6706
43,312,21,26,1465,2334,3284,2467,2419
43,249,21,48,10769,3590,1162,465,1706
43,249,21,1,8034,270,465,2216,11638
43,312,21,58,4052,6154,465,5284,2157
43,96,21,60,4925,9598,4678,465,4070
43,96,21,60,2386,9709,2526,10723,2752
43,96,21,60,2467,9725,8179,4880,4398
43,173,21,6,2048,270,6012,465,2157
43,173,21,6,8791,4070,8034,7174,3215
43,173,21,6,8645,5937,3919,2334,4303
43,312,21,32,3227,8863,2216,3421,4161
43,173,21,32,712,10523,2259,4070,9766
43,173,21,30,4036,8717,5836,465,5869
43,93,21,53,11426,4966,8456,4570,4999
43,93,21,48,7531,465,2216,1706,9984
43,312,21,34,1162,6461,465,7534,2467
43,312,21,34,5644,6706,4852,7313,8616
43,249,21,46,6508,4876,9738,8306,2891
43,249,21,58,2965,8201,2467,7438,449
43,173,21,10,7016,11411,4582,5891,10277
43,173,21,10,2829,4303,1327,9984,1151
43,249,21,48,3548,1162,11492,440,1706
43,312,21,60,6345,10656,5886,6012,4028
43,312,21,60,9371,2386,449,4070,5560
43,312,21,60,2467,707,4398,465,9488
43,96,21,60,9132,5557,8847,538,3917
43,249,21,10,465,4070,3359,7131,3284
43,93,21,34,9095,7534,2216,2621,8236
43,312,21,1,4036,7534,6615,4070,7220
43,173,21,30,6552,10433,2157,3696,9224
43,173,21,30,7824,3215,5560,7312,707
43,173,21,11,7772,6485,4070,3475,110
43,249,21,21,4401,7676,3215,8213,5341
43,249,21,21,9095,9984,3449,10330,8081
43,93,21,1,1209,9607,465,5652,755
43,312,21,1,5550,6502,9493,3397,5915
43,312,21,1,3055,8423,5538,8657,11615
43,96,21,21,7220,1290,5644,9095,1162
43,96,21,21,1907,8460,9224,8306,465
43,139,21,30,1250,1941,5412,8034,5560
43,312,21,1,5644,9036,1706,3284,707
43,139,21,41,143,2216,9984,765,465
43,139,21,30,1976,2640,633,8044,1901
43,93,21,16,742,11410,5756,11099,9067
43,173,21,24,904,3696,765,1412,465
43,249,21,16,6305,8104,5847,3661,9791
43,173,21,30,9581,9930,5690,4070,7994
43,173,21,30,1212,11708,7579,3598,2467
43,173,21,30,707,11347,1941,4398,465
43,173,21,60,7603,11475,9814,9438,9581
43,173,21,60,2157,3696,2386,8999,493
43,173,21,60,4128,4398,7230,465,7692
43,249,21,60,4261,9581,11093,11413,7771
43,249,21,60,4070,8847,465,2467,9506
43,139,21,13,5739,7453,5844,5452,7704
43,139,21,13,5412,7943,3770,2015,9187
43,173,21,32,4621,1548,5644,10330,4070
43,173,21,32,10156,6927,9148,3989,9996
43,173,21,32,2467,8717,7371,3097,465
43,312,21,34,8271,1208,5934,4211,5644
43,312,21,3,465,3696,4070,452,5024
43,249,21,45,6305,11431,203,10510,5364
43,249,21,45,3359,11228,2758,9972,5327
43,249,21,45,2181,9759,3375,40,465
43,312,21,10,465,4070,4250,5644,8081
43,139,21,1,6462,7915,1623,3397,9199
43,96,21,16,7403,2255,9833,1913,6102
43,249,21,60,3590,2386,5560,1102,3652
43,96,21,1,7484,2896,5133,6615,208
43,139,21,43,1209,9148,6706,3449,2465
43,96,21,6,9996,9694,4514,469,4070
43,96,21,4,7704,2284,9709,6609,4876
43,173,21,3,10124,3227,1406,3097,6467
43,173,21,3,4316,4711,2539,2940,3822
43,173,21,3,740,6802,9708,11145,4326
43,139,21,1,492,6723,441,10985,6255
43,312,21,58,4111,9832,5937,4925,2157
43,312,21,58,2965,10673,1276,521,8236
43,312,21,60,2386,4711,5886,9711,4398
43,93,21,20,4473,2259,2195,3284,10602
43,93,21,20,3397,9984,1811,7243,3472
43,173,21,21,4070,3215,897,5690,2467
43,173,21,21,2048,2157,707,8999,493
43,173,21,21,4398,1811,765,4108,4880
43,173,21,21,270,3696,9984,9725,7947
43,312,21,13,2275,8717,4921,449,2255
43,96,21,13,270,2255,2157,7598,5844
43,312,21,60,4070,4859,9984,1386,3652
43,173,21,30,7603,1761,7083,4739,5560
43,173,21,30,6552,707,8201,4515,8341
43,173,21,30,9931,7453,7483,6291,5284
43,96,21,54,6089,6515,8034,5011,707
43,173,21,48,7603,8306,10673,11392,5912
43,173,21,13,4999,11468,2255,6927,1726
43,173,21,13,8700,244,11484,7690,2192
43,173,21,13,7611,7582,8717,2835,449
43,139,21,30,4568,7363,4070,1419,4618
43,139,21,30,4880,7139,9127,5690,5412
43,139,21,30,4965,7453,11116,7611,7478
43,96,21,1,5452,7534,2259,4070,8443
43,96,21,1,5206,1623,2467,10438,8717
43,96,21,6,5763,1654,10912,1931,9198
43,96,21,6,6840,4477,8201,6345,10276
43,249,21,48,270,4678,4468,707,5965
43,312,21,47,5044,4070,465,2203,6073
43,312,21,47,9499,3538,3325,8290,348
43,96,21,25,5644,5394,9591,7534,4874
43,139,21,19,6976,3503,1287,7534,8036
43,249,21,48,1252,3488,9608,4896,5690
43,139,21,30,7453,1941,9438,5412,2386
43,96,21,33,11603,5912,8031,707,7373
43,249,21,48,4621,2135,3488,465,4070
43,249,21,48,9148,5252,707,7131,5216
43,312,21,30,2001,11116,6762,631,459
43,312,21,30,946,7478,2402,11166,7534
43,312,21,17,4809,11411,3284,9984,6403
43,139,21,6,3215,9832,5133,2157,5412
43,139,21,1,7453,4422,7266,7897,4070
43,139,21,1,5412,7943,122,9500,5359
43,96,21,59,3097,10673,1931,4212,10376
43,96,21,59,921,4531,3426,10602,1654
43,173,21,1,1752,1288,9201,52,7212
43,173,21,1,4070,465,5652,5359,6758
43,312,21,46,5178,11080,2110,465,9090
43,312,21,46,4070,8306,10973,9791,3525
43,139,21,60,4261,11093,10121,2157,1317
43,139,21,60,465,2752,707,493,7692
43,93,21,21,10769,1706,9984,765,4677
43,93,21,3,3215,8863,2216,8851,2379
43,312,21,58,2157,3284,10673,10254,2467
43,249,21,46,7220,5797,9500,3590,6529
43,173,21,58,8081,1548,5644,3696,449
43,173,21,58,1412,8700,10324,9676,5910
43,96,21,18,7603,5412,9709,1706,3350
43,173,21,30,9996,8081,7453,2467,6762
43,312,21,28,4925,7986,8096,6745,7767
43,173,21,58,8081,1548,5644,3696,449
43,173,21,58,1412,8700,10324,9676,5910
43,96,21,30,5078,2216,9984,765,465
43,96,21,35,1162,7730,11603,5912,766
43,96,21,28,8034,1162,6089,9090,6515
43,312,21,13,270,4925,7319,5839,9984
43,312,21,58,8262,7704,8236,8419,7280
43,139,21,1,5161,3055,755,449,9996
43,139,21,1,8717,8443,3590,4488,1623
43,139,21,30,4009,6174,8250,9797,6840
43,139,21,30,9452,8517,287,4449,7083
43,249,21,26,6057,465,6762,4070,7220
43,249,21,26,9148,5480,9272,9500,10926
43,96,21,52,5763,493,9198,4477,6840
43,139,21,30,1941,7453,10334,4070,2752
43,139,21,30,4966,10807,10923,116,7423
43,312,21,58,3215,4966,4303,9996,2157
43,312,21,58,465,2430,11020,2965,707
43,312,21,58,4070,6527,4880,11638,2048
43,96,21,45,1158,9169,1696,6815,9306
43,312,21,42,5660,4457,3696,245,4128
43,173,21,45,8018,11076,9802,7757,9198
43,173,21,48,5006,11137,7243,465,10701
43,96,21,60,3590,2386,5560,1102,3652
43,96,21,16,7865,2214,2334,4104,2166
43,139,21,30,7844,465,9269,10254,5412
43,312,21,21,4621,465,6248,8925,4070
43,312,21,21,8717,10375,6561,263,765
43,312,21,16,5337,9198,1902,465,3875
43,96,21,45,2820,2467,3562,7854,465
43,93,21,32,465,2216,9984,3421,765
43,93,21,1,2424,3590,4842,1161,465
43,93,21,1,2216,4070,1623,9984,8875
43,93,21,1,449,868,3397,11615,778
43,93,21,1,3689,8177,7312,1350,755
43,173,21,59,4874,8031,4070,8034,1931
43,249,21,30,1811,3284,7131,903,2216
43,312,21,42,2539,1376,509,2382,833
43,312,21,42,8174,654,449,5963,9368
43,173,21,58,465,8700,10814,5644,2965
43,249,21,17,4551,2467,4070,3696,493
43,312,21,58,9832,10911,2157,10663,4070
43,312,21,58,9636,11638,8803,493,1773
43,312,21,1,7915,2157,1811,904,2741
43,312,21,60,9581,465,2386,3652,4398
43,96,21,60,3590,2386,5560,1102,3652
43,173,21,13,8081,449,7851,3146,8717
43,173,21,30,5644,465,10330,3055,9046
43,249,21,48,712,1162,10377,3284,7131
43,96,21,1,465,4070,7131,9725,1162
43,249,21,45,5081,7619,8018,3359,8446
43,312,21,48,9224,7897,4070,3696,2268
43,312,21,48,449,9148,2259,2984,1983
43,312,21,48,2467,5770,8744,8331,1162
43,312,21,11,8339,3673,3215,7844,930
43,139,21,30,7453,1941,9438,5412,2386
43,312,21,1,1412,4070,6820,8081,10487
43,249,21,26,465,469,886,4070,9711
43,312,21,45,8081,4070,449,11493,7649
43,96,21,30,7603,2640,2255,7088,9277
43,312,21,21,465,4070,3421,5284,2467
43,249,21,1,4070,5206,3590,2216,9036
43,249,21,1,10769,465,1706,3359,493
43,173,21,6,8031,3469,5644,1931,11130
43,93,21,60,1548,2157,2386,293,4303
43,93,21,48,3261,2216,4070,9984,11344
43,249,21,13,5341,4070,4244,2255,6084
43,173,21,3,11007,2940,3288,11145,3248
43,173,21,3,249,4175,1775,10873,7869
43,173,21,3,7778,2888,9708,9228,854
43,249,21,46,2112,465,3918,1931,2754
43,249,21,46,6345,1654,8306,7139,707
43,93,21,1,9095,9939,2216,5959,7827
43,93,21,1,3284,1963,141,7671,2120
43,96,21,60,4880,7603,10121,2157,3696
43,96,21,60,8331,11511,2619,4739,7312
43,96,21,60,707,9984,6840,7230,765
43,173,21,24,2048,5258,3696,452,10366
43,93,21,48,4621,1209,1162,465,2216
43,249,21,1,11614,1123,5255,7131,9500
43,93,21,48,8339,1209,11419,5814,10844
43,93,21,48,5902,6986,1635,11344,9608
43,173,21,6,270,2048,6012,2157,465
43,173,21,6,8791,4070,7174,8034,3215
43,173,21,6,5937,8645,3919,4303,2334
43,139,21,13,7484,10059,1793,3668,5421
43,139,21,13,7661,10194,5860,6053,8327
43,173,21,33,968,918,1412,452,3696
43,312,21,58,5652,4070,7373,2799,9291
43,173,21,48,11137,419,8339,10681,1104
43,173,21,48,712,10280,9224,2345,2268
43,173,21,48,8490,375,8568,5162,1333
43,93,21,21,2284,6775,4070,7750,3661
43,93,21,21,10772,2259,7130,6609,2207
43,312,21,54,7199,465,4070,10277,11325
43,96,21,48,10438,8096,1212,8306,8201
43,312,21,45,203,9972,7656,6779,40
43,139,21,30,9931,465,2196,1317,10923
43,312,21,1,8423,4070,3055,6502,9984
43,312,21,30,9524,200,6552,8352,10489
43,312,21,30,5560,4541,7088,829,11237
43,139,21,1,7943,2135,10897,7416,8096
43,139,21,45,465,8148,8443,6711,5412
43,139,21,30,5997,1020,1941,2813,6552
43,139,21,30,5644,1548,4070,2386,10156
43,139,21,30,10807,459,973,8717,4398
43,96,21,58,9198,7771,9506,2752,3917
43,173,21,52,8188,1162,6089,1931,8031
43,173,21,24,3885,465,3696,8791,6297
43,173,21,24,4520,5101,10732,4128,8331
43,139,21,13,8081,3503,7373,4036,6615
43,312,21,30,3750,11570,869,7897,9846
43,249,21,13,2090,270,3668,3215,3284
43,93,21,1,4261,3397,5994,3055,235
43,93,21,1,4070,10330,7220,5330,274
43,139,21,58,5078,465,5412,5560,8443
43,312,21,57,3919,9717,2896,9607,5337
43,312,21,57,465,4250,8443,3449,11511
43,312,21,57,4052,561,202,2467,449
43,93,21,3,7844,523,11518,6615,4070
43,93,21,3,11522,9361,4709,9947,6711
43,93,21,3,7266,7814,2255,3645,6762
43,173,21,10,7676,4070,5843,7802,10277
43,173,21,52,10108,5411,2359,9881,6347
43,173,21,52,212,9765,1503,3726,6218
43,312,21,58,10512,10540,7947,11638,4317
43,173,21,30,5690,4070,1212,3598,707
43,173,21,30,304,2467,6345,465,4804
43,312,21,32,2048,4070,2467,6706,4880
43,249,21,1,2539,4621,1548,3334,2216
43,249,21,1,5644,3284,4592,7131,449
43,312,21,52,8844,3696,4070,8700,452
43,312,21,52,6927,11145,6706,4036,465
43,96,21,30,5937,2752,4481,6012,493
43,96,21,30,5557,7771,8886,10078,8847
43,312,21,30,9277,2640,4690,9335,6155
43,312,21,53,1973,465,2480,4070,886
43,93,21,34,7531,2896,7074,2782,465
43,312,21,48,4070,459,2752,493,6706
43,312,21,26,1465,2334,3284,2467,2419
43,249,21,48,10769,3590,1162,465,1706
43,249,21,1,8034,270,465,2216,11638
43,312,21,58,4052,6154,465,5284,2157
43,96,21,60,4925,9598,4678,465,4070
43,96,21,60,2386,9709,2526,10723,2752
43,96,21,60,2467,9725,8179,4880,4398
43,173,21,6,2048,270,6012,465,2157
43,173,21,6,8791,4070,8034,7174,3215
43,173,21,6,8645,5937,3919,2334,4303
43,312,21,32,3227,8863,2216,3421,4161
43,173,21,32,712,10523,2259,4070,9766
43,173,21,30,4036,8717,5836,465,5869
43,93,21,53,11426,4966,8456,4570,4999
43,93,21,48,7531,465,2216,1706,9984
43,312,21,34,1162,6461,465,7534,2467
43,312,21,34,5644,6706,4852,7313,8616
43,249,21,46,6508,4876,9738,8306,2891
43,249,21,58,2965,8201,2467,7438,449
43,173,21,10,7016,11411,4582,5891,10277
43,173,21,10,2829,4303,1327,9984,1151
43,249,21,48,3548,1162,11492,440,1706
43,312,21,60,6345,10656,5886,6012,4028
43,312,21,60,9371,2386,449,4070,5560
43,312,21,60,2467,707,4398,465,9488
43,96,21,60,9132,5557,8847,538,3917
43,249,21,10,465,4070,3359,7131,3284
43,93,21,34,9095,7534,2216,2621,8236
43,312,21,1,4036,7534,6615,4070,7220
43,173,21,30,6552,10433,2157,3696,9224
43,173,21,30,7824,3215,5560,7312,707
43,173,21,11,7772,6485,4070,3475,110
43,249,21,21,4401,7676,3215,8213,5341
43,249,21,21,9095,9984,3449,10330,8081
43,93,21,1,1209,9607,465,5652,755
43,312,21,1,5550,6502,9493,3397,5915
43,312,21,1,3055,8423,5538,8657,11615
43,96,21,21,7220,1290,5644,9095,1162
43,96,21,21,1907,8460,9224,8306,465
43,139,21,30,1250,1941,5412,8034,5560
43,312,21,1,5644,9036,1706,3284,707
43,139,21,41,143,2216,9984,765,465
43,139,21,30,1976,2640,633,8044,1901
43,93,21,16,742,11410,5756,11099,9067
43,173,21,24,904,3696,765,1412,465
43,249,21,16,6305,8104,5847,3661,9791
43,173,21,30,9581,9930,5690,4070,7994
43,173,21,30,1212,11708,7579,3598,2467
43,173,21,30,707,11347,1941,4398,465
43,173,21,60,7603,11475,9814,9438,9581
43,173,21,60,2157,3696,2386,8999,493
43,173,21,60,4128,4398,7230,465,7692
43,249,21,60,4261,9581,11093,11413,7771
43,249,21,60,4070,8847,465,2467,9506
43,139,21,13,5739,7453,5844,5452,7704
43,139,21,13,5412,7943,3770,2015,9187
43,173,21,32,4621,1548,5644,10330,4070
43,173,21,32,10156,6927,9148,3989,9996
43,173,21,32,2467,8717,7371,3097,465
43,312,21,34,8271,1208,5934,4211,5644
43,312,21,3,465,3696,4070,452,5024
43,249,21,45,6305,11431,203,10510,5364
43,249,21,45,3359,11228,2758,9972,5327
43,249,21,45,2181,9759,3375,40,465
43,312,21,10,465,4070,4250,5644,8081
43,139,21,1,6462,7915,1623,3397,9199
43,96,21,16,7403,2255,9833,1913,6102
43,249,21,60,3590,2386,5560,1102,3652
43,96,21,1,7484,2896,5133,6615,208
43,139,21,43,1209,9148,6706,3449,2465
43,96,21,6,9996,9694,4514,469,4070
43,96,21,4,7704,2284,9709,6609,4876
43,173,21,3,10124,3227,1406,3097,6467
43,173,21,3,4316,4711,2539,2940,3822
43,173,21,3,740,6802,9708,11145,4326
43,139,21,1,492,6723,441,10985,6255
43,312,21,58,4111,9832,5937,4925,2157
43,312,21,58,2965,10673,1276,521,8236
43,312,21,60,2386,4711,5886,9711,4398
43,93,21,20,4473,2259,2195,3284,10602
43,93,21,20,3397,9984,1811,7243,3472
43,173,21,21,4070,3215,897,5690,2467
43,173,21,21,2048,2157,707,8999,493
43,173,21,21,4398,1811,765,4108,4880
43,173,21,21,270,3696,9984,9725,7947
43,312,21,13,2275,8717,4921,449,2255
43,96,21,13,270,2255,2157,7598,5844
43,312,21,60,4070,4859,9984,1386,3652
43,173,21,30,7603,1761,7083,4739,5560
43,173,21,30,6552,707,8201,4515,8341
43,173,21,30,9931,7453,7483,6291,5284
43,96,21,54,6089,6515,8034,5011,707
43,173,21,48,7603,8306,10673,11392,5912
43,173,21,13,4999,11468,2255,6927,1726
43,173,21,13,8700,244,11484,7690,2192
43,173,21,13,7611,7582,8717,2835,449
43,139,21,30,4568,7363,4070,1419,4618
43,139,21,30,4880,7139,9127,5690,5412
43,139,21,30,4965,7453,11116,7611,7478
43,96,21,1,5452,7534,2259,4070,8443
43,96,21,1,5206,1623,2467,10438,8717
43,96,21,6,5763,1654,10912,1931,9198
43,96,21,6,6840,4477,8201,6345,10276
43,249,21,48,270,4678,4468,707,5965
43,312,21,47,5044,4070,465,2203,6073
43,312,21,47,9499,3538,3325,8290,348
43,96,21,25,5644,5394,9591,7534,4874
43,139,21,19,6976,3503,1287,7534,8036
43,249,21,48,1252,3488,9608,4896,5690
43,139,21,30,7453,1941,9438,5412,2386
43,96,21,33,11603,5912,8031,707,7373
43,249,21,48,4621,2135,3488,465,4070
43,249,21,48,9148,5252,707,7131,5216
43,312,21,30,2001,11116,6762,631,459
43,312,21,30,946,7478,2402,11166,7534
43,312,21,17,4809,11411,3284,9984,6403
43,139,21,6,3215,9832,5133,2157,5412
43,139,21,1,7453,4422,7266,7897,4070
43,139,21,1,5412,7943,122,9500,5359
43,96,21,59,3097,10673,1931,4212,10376
43,96,21,59,921,4531,3426,10602,1654
43,173,21,1,1752,1288,9201,52,7212
43,173,21,1,4070,465,5652,5359,6758
43,312,21,46,5178,11080,2110,465,9090
43,312,21,46,4070,8306,10973,9791,3525
43,139,21,60,4261,11093,10121,2157,1317
43,139,21,60,465,2752,707,493,7692
43,93,21,21,10769,1706,9984,765,4677
43,93,21,3,3215,8863,2216,8851,2379
43,312,21,58,2157,3284,10673,10254,2467
43,249,21,46,7220,5797,9500,3590,6529
43,173,21,58,8081,1548,5644,3696,449
43,173,21,58,1412,8700,10324,9676,5910
43,96,21,18,7603,5412,9709,1706,3350
43,173,21,30,9996,8081,7453,2467,6762
43,312,21,28,4925,7986,8096,6745,7767
43,173,21,58,8081,1548,5644,3696,449
43,173,21,58,1412,8700,10324,9676,5910
43,96,21,30,5078,2216,9984,765,465
43,96,21,35,1162,7730,11603,5912,766
43,96,21,28,8034,1162,6089,9090,6515
43,312,21,13,270,4925,7319,5839,9984
43,312,21,58,8262,7704,8236,8419,7280
43,139,21,1,5161,3055,755,449,9996
43,139,21,1,8717,8443,3590,4488,1623
43,139,21,30,4009,6174,8250,9797,6840
43,139,21,30,9452,8517,287,4449,7083
43,249,21,26,6057,465,6762,4070,7220
43,249,21,26,9148,5480,9272,9500,10926
43,96,21,52,5763,493,9198,4477,6840
43,139,21,30,1941,7453,10334,4070,2752
43,139,21,30,4966,10807,10923,116,7423
43,312,21,58,3215,4966,4303,9996,2157
43,312,21,58,465,2430,11020,2965,707
43,312,21,58,4070,6527,4880,11638,2048
43,96,21,45,1158,9169,1696,6815,9306
43,312,21,42,5660,4457,3696,245,4128
43,173,21,45,8018,11076,9802,7757,9198
43,173,21,48,5006,11137,7243,465,10701
